,0-4yrs,5-9yrs,10-14yrs,15-19yrs,20-24yrs,25-29yrs,30-34yrs,35-39yrs,40-44yrs,45-49yrs,50-54yrs,55-59yrs,60-64yrs,65-69yrs,70-74yrs,75+yrs
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
29,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
30,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
31,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
32,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
33,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
34,0.0022553754527357144,0.0020836150563257145,0.0016757662529657145,0.0018580756823742852,0.0029580924649671428,0.0040259220790371435,0.004946567507978572,0.005504501998667142,0.00591019905774857,0.006841750721429999,0.008489741795982856,0.01024853611925571,0.012218170903864284,0.01398672061394571,0.015909108458318572,0.022999714196378567
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
